School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Thayer,7.97,16.06,24.03,5,1,1
Mid-Buchanan,15.87,7.35,23.21,2,3,2
Windsor,11.66,10.72,22.38,4,2,3
Skyline,12.74,5.81,18.55,3,4,4
Hayti,19.57,-2.71,16.86,1,11,5
Marceline,0.85,2.57,3.42,8,5,6
Milan,2.44,-1.76,0.68,6,10,7
South Harrison,-0.47,0.09,-0.38,11,9,8
Adrian,-3.68,1.5,-2.18,17,8,9
St. Vincent,0.98,-3.65,-2.68,7,14,10
Cabool,-6.84,2.27,-4.57,21,6,11
Marionville,-1.46,-3.31,-4.77,13,12,12
Princeton with Mercer,-6.91,1.57,-5.34,22,7,13
East Buchanan,-2.55,-3.47,-6.02,14,13,14
Lockwood with Golden City,0.41,-6.55,-6.14,9,16,15
South Callaway,-3.02,-4.31,-7.33,16,15,16
Penney,0.06,-8.56,-8.5,10,20,17
Crest Ridge,-2.96,-10.92,-13.88,15,26,18
Slater,-0.82,-14.14,-14.95,12,36,19
Harrisburg,-4.17,-11.2,-15.37,18,29,20
Gallatin,-4.93,-10.82,-15.75,19,24,21
Fayette,-12.18,-7.48,-19.67,25,17,22
Tipton,-7.52,-12.58,-20.1,23,31,23
Sweet Springs with Malta Bend,-11.92,-8.4,-20.31,24,18,24
Caruthersville,-6.55,-14.06,-20.61,20,35,25
Westran,-13.25,-8.71,-21.96,26,21,26
West Platte,-13.39,-10.9,-24.29,28,25,27
Cole Camp,-15.97,-9.24,-25.21,29,22,28
University Academy Charter,-16.07,-10.46,-26.52,30,23,29
Lincoln,-16.9,-11.09,-27.99,32,28,30
Scotland County,-17.04,-10.96,-28.0,33,27,31
Pierce City,-13.34,-14.78,-28.12,27,37,32
Carrollton,-16.07,-15.06,-31.13,31,39,33
Wellington-Napoleon,-23.01,-8.54,-31.55,43,19,34
Midway,-20.8,-11.83,-32.63,37,30,35
Ash Grove,-20.21,-15.62,-35.83,35,41,36
Putnam County,-20.68,-15.39,-36.08,36,40,37
Mark Twain,-23.14,-13.13,-36.27,44,33,38
Malden,-18.13,-19.0,-37.13,34,44,39
Polo,-24.73,-13.8,-38.53,47,34,40
Knox County,-21.83,-17.39,-39.21,39,42,41
South Shelby,-22.9,-17.82,-40.71,41,43,42
Plattsburg,-28.65,-12.95,-41.6,50,32,43
Portageville,-24.43,-21.86,-46.29,45,45,44
Principia,-32.48,-14.82,-47.3,53,38,45
Sherwood,-26.62,-21.9,-48.52,49,46,46
Louisiana,-21.37,-29.81,-51.18,38,48,47
North Platte,-24.45,-30.48,-54.93,46,50,48
Chaffee,-22.95,-32.35,-55.3,42,51,49
Salisbury,-22.46,-35.19,-57.65,40,53,50
Diamond,-30.22,-29.43,-59.66,51,47,51
Russellville,-25.94,-34.51,-60.45,48,52,52
Miller,-35.51,-30.01,-65.52,54,49,53
Crystal City,-30.26,-38.7,-68.96,52,54,54
Greenfield,-36.4,-47.1,-83.5,55,56,55
Pleasant Hope,-42.19,-46.58,-88.77,56,55,56
