School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Helias Catholic,24.96,22.39,47.34,2,2,1
MICDS,27.22,13.58,40.8,1,8,2
West Plains,22.44,16.16,38.59,3,5,3
Smithville,12.07,23.34,35.41,8,1,4
Hannibal,15.19,15.37,30.56,4,6,5
Bolivar,9.54,19.95,29.49,11,4,6
Warrensburg,13.16,14.23,27.39,6,7,7
Trinity Catholic,4.13,21.15,25.28,20,3,8
Carl Junction,11.54,13.13,24.67,9,9,9
Moberly,10.8,12.52,23.32,10,10,10
Festus,6.26,10.38,16.64,15,11,11
Harrisonville,15.13,0.59,15.72,5,32,12
Kearney,5.3,8.99,14.29,16,14,13
St. Dominic,8.38,5.39,13.77,14,19,14
Winnetonka,12.45,1.3,13.76,7,30,15
Nevada,9.21,2.57,11.78,13,27,16
Lincoln College Prep,4.7,6.04,10.74,17,18,17
North County,4.33,5.27,9.6,18,21,18
Savannah,4.18,4.95,9.13,19,25,19
Center,-0.67,7.85,7.17,27,16,20
Lafayette (St. Joseph),-1.59,8.64,7.05,29,15,21
Hillsboro,9.41,-2.62,6.79,12,35,22
Grandview,-2.89,9.21,6.31,31,13,23
McDonald County,1.03,5.26,6.28,24,22,24
Logan-Rogersville,1.74,3.08,4.83,22,26,25
John Burroughs,-5.2,9.34,4.14,38,12,26
Excelsior Springs,-4.04,7.55,3.51,34,17,27
Parkway North,-3.13,5.34,2.21,33,20,28
Hillcrest,0.32,0.93,1.25,26,31,29
Kirksville,-4.06,5.17,1.11,35,23,30
Mexico,3.2,-2.12,1.08,21,33,31
Union,-0.82,-2.15,-2.97,28,34,32
Marshfield,1.46,-4.57,-3.1,23,37,33
Marshall,-6.43,1.61,-4.82,40,29,34
Central (Cape Girardeau),-2.99,-3.27,-6.26,32,36,35
Monett,-14.5,4.96,-9.53,46,24,36
Pacific,0.57,-12.28,-11.71,25,43,37
Sullivan,-14.27,2.46,-11.81,45,28,38
Sikeston,-8.67,-6.27,-14.94,41,38,39
Van Horn,-2.19,-14.55,-16.74,30,45,40
St. Charles West,-4.73,-14.62,-19.36,37,47,41
Warrenton,-9.3,-11.46,-20.76,42,40,42
Fulton,-4.1,-19.13,-23.23,36,49,43
Perryville,-13.7,-12.44,-26.14,44,44,44
Raytown South,-6.39,-21.39,-27.78,39,50,45
Windsor (Imperial),-9.9,-18.66,-28.55,43,48,46
East (Kansas City),-20.02,-12.24,-32.26,47,42,47
Affton,-22.49,-14.56,-37.05,48,46,48
Clayton,-27.31,-11.13,-38.44,50,39,49
St. Charles,-26.62,-12.12,-38.74,49,41,50
