School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Jackson,39.45,24.82,64.27,1,1,1
Webb City,25.3,24.59,49.89,2,2,2
Carthage,24.27,19.97,44.24,3,5,3
Grain Valley,19.2,20.49,39.69,6,3,4
Ft. Zumwalt North,22.29,16.08,38.38,4,9,5
Platte County,18.46,19.91,38.37,7,6,6
Battle,21.22,12.74,33.96,5,15,7
Park Hill South,13.51,17.41,30.91,10,8,8
Chaminade College Prep,12.66,14.6,27.26,11,11,9
North Kansas City,12.56,14.45,27.0,12,12,10
Staley,8.1,18.06,26.16,18,7,11
Ozark,15.35,10.28,25.63,9,20,12
Raytown,11.87,13.75,25.62,14,13,13
Lebanon,18.18,7.19,25.37,8,22,14
Belton,3.61,20.19,23.8,27,4,15
Branson,11.4,10.63,22.03,15,19,16
Ladue Horton Watkins,6.19,12.1,18.29,24,16,17
Rolla,6.91,10.7,17.61,21,18,18
Farmington,2.17,14.97,17.13,28,10,19
Republic,7.8,8.51,16.32,20,21,20
Washington,3.65,11.6,15.25,26,17,21
Jefferson City,1.47,13.17,14.64,31,14,22
Poplar Bluff,8.17,5.47,13.64,17,25,23
Camdenton,9.09,3.73,12.82,16,32,24
Glendale,12.48,-0.69,11.79,13,38,25
Oak Park,6.63,4.71,11.34,22,28,26
Seckman,6.12,3.79,9.91,25,31,27
Rockwood Summit,1.14,6.97,8.11,32,23,28
Fort Osage,6.43,0.83,7.26,23,36,29
Waynesville,7.96,-4.9,3.05,19,41,30
Willard,-1.04,3.49,2.44,34,33,31
Ft. Zumwalt South,-0.76,1.84,1.08,33,35,32
Parkway West,2.13,-2.03,0.1,29,39,33
Truman,-6.13,5.68,-0.46,38,24,34
Liberty (Wentzville),-5.39,4.78,-0.61,37,27,35
William Chrisman,1.79,-2.63,-0.85,30,40,36
Smith-Cotton,-8.58,4.1,-4.49,42,29,37
Neosho,-7.51,2.33,-5.17,40,34,38
Central (St. Joseph),-9.38,3.82,-5.56,44,30,39
Parkway Central,-11.53,4.82,-6.72,46,26,40
Parkway South,-7.74,0.64,-7.1,41,37,41
Capital City,-2.3,-6.05,-8.35,35,42,42
Mehlville,-5.33,-9.05,-14.38,36,45,43
Westminster Christian Academy,-8.66,-7.74,-16.4,43,44,44
Ft. Zumwalt East,-7.08,-10.53,-17.61,39,46,45
Oakville,-12.91,-6.38,-19.29,47,43,46
Ruskin,-11.13,-16.1,-27.23,45,48,47
Francis Howell North,-14.45,-15.06,-29.51,48,47,48
Central (Springfield),-29.04,-32.22,-61.26,49,49,49
